Invoice_ID,Date,Customer_ID,Product_ID,Product_Name,Category,Quantity,Unit_Price,Sales,Cost,Profit,Region,Payment_Method,Year,Month,Month_Name,Month_Year,Quarter,Weekday,Week_Number,Profit_Margin_%,Revenue_Per_Unit,Is_Weekend,High_Value_Order
INV00375,2023-12-09,CUST1030,Product3749,Zinc Tablets,Supplements & Vitamins,4,928.99,3715.96,1998.79,1717.17,South Branch,Credit Card,2023,12,Dec,Dec-2023,Q4,Saturday,49,46.21,928.99,True,True
INV00376,2023-02-16,CUST1054,Product3708,Digital Thermometer,Medical Devices,3,1168.6,3505.8,2892.04,613.76,West Branch,Upi,2023,2,Feb,Feb-2023,Q1,Thursday,7,17.51,1168.6,False,True
INV00377,2023-06-11,CUST1139,Product4551,Atorvastatin 20Mg,Prescription Drugs,7,499.26,3494.82,2678.81,816.01,North Branch,Cash,2023,6,Jun,Jun-2023,Q2,Sunday,23,23.35,499.26,True,True
INV00378,2023-04-21,CUST1149,Product3800,Ors Sachets,Otc Medicines,1,139.36,139.36,85.03,54.33,North Branch,Debit Card,2023,4,Apr,Apr-2023,Q2,Friday,16,38.99,139.36,False,False
INV00379,2023-03-29,CUST1001,Product1406,Ciprofloxacin 500Mg,Prescription Drugs,1,212.51,212.51,153.94,58.57,South Branch,Debit Card,2023,3,Mar,Mar-2023,Q1,Wednesday,13,27.56,212.51,False,False
INV00380,2023-09-08,CUST1073,Product6260,Vitamin C 500Mg,Otc Medicines,5,304.36,1521.8,1134.02,387.78,North Branch,Upi,2023,9,Sep,Sep-2023,Q3,Friday,36,25.48,304.36,False,False
INV00381,2023-03-04,CUST1112,Product1174,Teething Gel,Baby & Mother Care,4,1470.37,5881.48,3815.27,2066.21,North Branch,Insurance,2023,3,Mar,Mar-2023,Q1,Saturday,9,35.13,1470.37,True,True
INV00382,2023-04-10,CUST1113,Product5946,Knee Support,Medical Devices,1,1298.35,1298.35,978.31,320.04,West Branch,Credit Card,2023,4,Apr,Apr-2023,Q2,Monday,15,24.65,1298.35,False,False
INV00383,2023-09-27,CUST1132,Product7871,Iron Supplement,Supplements & Vitamins,3,161.99,485.97,278.98,206.99,South Branch,Upi,2023,9,Sep,Sep-2023,Q3,Wednesday,39,42.59,161.99,False,False
INV00384,2023-06-17,CUST1027,Product1389,Protein Powder,Supplements & Vitamins,3,891.5,2674.5,1648.63,1025.87,East Branch,Upi,2023,6,Jun,Jun-2023,Q2,Saturday,24,38.36,891.5,True,False
INV00385,2023-02-12,CUST1148,Product8262,Heating Pad,Medical Devices,3,3347.89,10043.67,8081.68,1961.99,South Branch,Cash,2023,2,Feb,Feb-2023,Q1,Sunday,6,19.53,3347.89,True,True
INV00386,2023-11-09,CUST1114,Product8951,Hand Sanitizer,Cosmetics & Skincare,7,287.41,2011.87,997.68,1014.19,Central Branch,Debit Card,2023,11,Nov,Nov-2023,Q4,Thursday,45,50.41,287.41,False,False
INV00387,2023-05-04,CUST1012,Product4197,Giloy Juice,Herbal & Ayurvedic,3,86.32,258.96,161.84,97.12,North Branch,Cash,2023,5,May,May-2023,Q2,Thursday,18,37.5,86.32,False,False
INV00388,2023-04-07,CUST1078,Product8236,Glucometer,Medical Devices,5,1429.47,7147.35,5187.13,1960.22,Central Branch,Cash,2023,4,Apr,Apr-2023,Q2,Friday,14,27.43,1429.47,False,True
INV00389,2023-01-19,CUST1047,Product8846,Baby Powder,Baby & Mother Care,1,514.35,514.35,377.25,137.1,Central Branch,Debit Card,2023,1,Jan,Jan-2023,Q1,Thursday,3,26.66,514.35,False,False
INV00390,2023-08-03,CUST1148,Product8196,Sunscreen Spf50,Cosmetics & Skincare,5,638.65,3193.25,1649.72,1543.53,East Branch,Upi,2023,8,Aug,Aug-2023,Q3,Thursday,31,48.34,638.65,False,False
INV00391,2023-03-03,CUST1017,Product1517,Vitamin C 500Mg,Otc Medicines,2,321.86,643.72,513.5,130.22,Central Branch,Credit Card,2023,3,Mar,Mar-2023,Q1,Friday,9,20.23,321.86,False,False
INV00392,2023-08-07,CUST1071,Product8162,Cough Syrup,Otc Medicines,4,153.19,612.76,399.78,212.98,North Branch,Insurance,2023,8,Aug,Aug-2023,Q3,Monday,32,34.76,153.19,False,False
INV00393,2023-05-04,CUST1039,Product2518,Omega-3 Capsules,Supplements & Vitamins,2,657.19,1314.38,897.55,416.83,South Branch,Credit Card,2023,5,May,May-2023,Q2,Thursday,18,31.71,657.19,False,False
INV00394,2023-03-25,CUST1053,Product3849,Breast Pump,Baby & Mother Care,3,713.92,2141.76,1458.2,683.56,East Branch,Credit Card,2023,3,Mar,Mar-2023,Q1,Saturday,12,31.92,713.92,True,False
INV00395,2023-12-18,CUST1100,Product6178,Baby Powder,Baby & Mother Care,6,466.23,2797.38,1915.63,881.75,North Branch,Debit Card,2023,12,Dec,Dec-2023,Q4,Monday,51,31.52,466.23,False,False
INV00396,2023-09-23,CUST1150,Product3994,Moisturizer Cream,Cosmetics & Skincare,5,180.56,902.8,605.54,297.26,Central Branch,Debit Card,2023,9,Sep,Sep-2023,Q3,Saturday,38,32.93,180.56,True,False
INV00397,2023-10-11,CUST1045,Product1816,Glucometer,Medical Devices,6,2300.66,13803.96,10702.06,3101.9,North Branch,Cash,2023,10,Oct,Oct-2023,Q4,Wednesday,41,22.47,2300.66,False,True
INV00398,2023-08-25,CUST1074,Product1369,Amlodipine 5Mg,Prescription Drugs,3,817.34,2452.02,2001.23,450.79,South Branch,Cash,2023,8,Aug,Aug-2023,Q3,Friday,34,18.38,817.34,False,False
INV00399,2023-05-07,CUST1111,Product4676,B-Complex,Supplements & Vitamins,2,247.26,494.52,278.37,216.15,North Branch,Insurance,2023,5,May,May-2023,Q2,Sunday,18,43.71,247.26,True,False
INV00400,2023-09-30,CUST1041,Product5017,Multivitamin Tablets,Supplements & Vitamins,3,159.51,478.53,288.38,190.15,East Branch,Cash,2023,9,Sep,Sep-2023,Q3,Saturday,39,39.74,159.51,True,False
INV00401,2023-02-16,CUST1110,Product5164,Antiseptic Cream,Cosmetics & Skincare,7,199.45,1396.15,671.04,725.11,North Branch,Cash,2023,2,Feb,Feb-2023,Q1,Thursday,7,51.94,199.45,False,False
INV00402,2023-11-10,CUST1016,Product2629,Omega-3 Capsules,Supplements & Vitamins,3,631.89,1895.67,1074.5,821.17,North Branch,Debit Card,2023,11,Nov,Nov-2023,Q4,Friday,45,43.32,631.89,False,False
INV00403,2023-11-15,CUST1102,Product2014,Triphala Churna,Herbal & Ayurvedic,2,498.65,997.3,589.12,408.18,Central Branch,Debit Card,2023,11,Nov,Nov-2023,Q4,Wednesday,46,40.93,498.65,False,False
INV00404,2023-04-17,CUST1028,Product3912,B-Complex,Supplements & Vitamins,3,959.28,2877.84,1850.81,1027.03,North Branch,Cash,2023,4,Apr,Apr-2023,Q2,Monday,16,35.69,959.28,False,False
INV00405,2023-09-15,CUST1107,Product6307,Baby Food 200G,Baby & Mother Care,1,168.31,168.31,111.51,56.8,Central Branch,Credit Card,2023,9,Sep,Sep-2023,Q3,Friday,37,33.75,168.31,False,False
INV00406,2023-12-01,CUST1098,Product1062,Baby Lotion,Baby & Mother Care,4,858.34,3433.36,2716.21,717.15,West Branch,Credit Card,2023,12,Dec,Dec-2023,Q4,Friday,48,20.89,858.34,False,True
INV00407,2023-09-13,CUST1054,Product9003,Baby Powder,Baby & Mother Care,2,150.24,300.48,228.3,72.18,Central Branch,Debit Card,2023,9,Sep,Sep-2023,Q3,Wednesday,37,24.02,150.24,False,False
INV00408,2023-08-30,CUST1102,Product6103,Hair Oil,Cosmetics & Skincare,1,623.33,623.33,372.49,250.84,North Branch,Cash,2023,8,Aug,Aug-2023,Q3,Wednesday,35,40.24,623.33,False,False
INV00409,2023-04-19,CUST1035,Product6059,Nebulizer,Medical Devices,1,894.07,894.07,641.19,252.88,West Branch,Debit Card,2023,4,Apr,Apr-2023,Q2,Wednesday,16,28.28,894.07,False,False
INV00410,2023-08-22,CUST1061,Product4927,Digital Thermometer,Medical Devices,4,3258.6,13034.4,9923.59,3110.81,North Branch,Upi,2023,8,Aug,Aug-2023,Q3,Tuesday,34,23.87,3258.6,False,True
INV00411,2023-02-05,CUST1106,Product3854,Omeprazole 20Mg,Prescription Drugs,7,246.37,1724.59,1294.32,430.27,South Branch,Cash,2023,2,Feb,Feb-2023,Q1,Sunday,5,24.95,246.37,True,False
INV00412,2023-04-19,CUST1118,Product1086,Amoxicillin 500Mg,Prescription Drugs,5,775.74,3878.7,3365.07,513.63,East Branch,Cash,2023,4,Apr,Apr-2023,Q2,Wednesday,16,13.24,775.74,False,True
INV00413,2023-08-02,CUST1087,Product3700,Amlodipine 5Mg,Prescription Drugs,7,435.62,3049.34,2481.18,568.16,North Branch,Upi,2023,8,Aug,Aug-2023,Q3,Wednesday,31,18.63,435.62,False,False
INV00414,2023-09-04,CUST1134,Product5757,Breast Pump,Baby & Mother Care,7,795.34,5567.38,4086.89,1480.49,Central Branch,Credit Card,2023,9,Sep,Sep-2023,Q3,Monday,36,26.59,795.34,False,True
INV00415,2023-05-02,CUST1115,Product8178,Baby Diaper Pack,Baby & Mother Care,6,146.4,878.4,691.17,187.23,South Branch,Insurance,2023,5,May,May-2023,Q2,Tuesday,18,21.31,146.4,False,False
INV00416,2023-04-28,CUST1137,Product4360,Maternity Pads,Baby & Mother Care,7,456.35,3194.45,2448.48,745.97,West Branch,Debit Card,2023,4,Apr,Apr-2023,Q2,Friday,17,23.35,456.35,False,False
INV00417,2023-12-20,CUST1129,Product5188,Baby Diaper Pack,Baby & Mother Care,3,1056.99,3170.97,2338.99,831.98,East Branch,Upi,2023,12,Dec,Dec-2023,Q4,Wednesday,51,26.24,1056.99,False,False
INV00418,2023-10-22,CUST1071,Product6388,Tulsi Drops,Herbal & Ayurvedic,1,337.77,337.77,190.97,146.8,South Branch,Cash,2023,10,Oct,Oct-2023,Q4,Sunday,42,43.46,337.77,True,False
INV00419,2023-04-13,CUST1062,Product7314,Bp Monitor,Medical Devices,1,2472.47,2472.47,1719.36,753.11,Central Branch,Cash,2023,4,Apr,Apr-2023,Q2,Thursday,15,30.46,2472.47,False,False
INV00420,2023-10-09,CUST1054,Product7811,Atorvastatin 20Mg,Prescription Drugs,5,394.25,1971.25,1455.38,515.87,West Branch,Cash,2023,10,Oct,Oct-2023,Q4,Monday,41,26.17,394.25,False,False
INV00421,2023-12-30,CUST1083,Product1658,Amoxicillin 500Mg,Prescription Drugs,5,712.47,3562.35,2654.19,908.16,East Branch,Cash,2023,12,Dec,Dec-2023,Q4,Saturday,52,25.49,712.47,True,True
INV00422,2023-01-30,CUST1128,Product3607,Paracetamol 500Mg,Otc Medicines,5,179.83,899.15,716.92,182.23,North Branch,Credit Card,2023,1,Jan,Jan-2023,Q1,Monday,5,20.27,179.83,False,False
INV00423,2023-10-19,CUST1057,Product5780,Ors Sachets,Otc Medicines,6,148.5,891.0,616.26,274.74,West Branch,Insurance,2023,10,Oct,Oct-2023,Q4,Thursday,42,30.84,148.5,False,False
INV00424,2023-08-09,CUST1067,Product1002,Ibuprofen 400Mg,Otc Medicines,5,285.26,1426.3,1017.39,408.91,East Branch,Credit Card,2023,8,Aug,Aug-2023,Q3,Wednesday,32,28.67,285.26,False,False
INV00425,2023-03-01,CUST1122,Product7239,Teething Gel,Baby & Mother Care,3,1095.16,3285.48,2448.02,837.46,West Branch,Debit Card,2023,3,Mar,Mar-2023,Q1,Wednesday,9,25.49,1095.16,False,True
INV00426,2023-12-14,CUST1061,Product6167,B-Complex,Supplements & Vitamins,3,1022.94,3068.82,1655.38,1413.44,West Branch,Credit Card,2023,12,Dec,Dec-2023,Q4,Thursday,50,46.06,1022.94,False,False
INV00427,2023-11-14,CUST1099,Product6330,Amlodipine 5Mg,Prescription Drugs,1,529.46,529.46,399.68,129.78,South Branch,Insurance,2023,11,Nov,Nov-2023,Q4,Tuesday,46,24.51,529.46,False,False
INV00428,2023-08-08,CUST1145,Product1990,Antiseptic Cream,Cosmetics & Skincare,3,177.41,532.23,346.62,185.61,Central Branch,Credit Card,2023,8,Aug,Aug-2023,Q3,Tuesday,32,34.87,177.41,False,False
INV00429,2023-03-03,CUST1013,Product7410,Protein Powder,Supplements & Vitamins,2,1083.58,2167.16,1311.78,855.38,South Branch,Insurance,2023,3,Mar,Mar-2023,Q1,Friday,9,39.47,1083.58,False,False
INV00430,2023-04-04,CUST1044,Product4278,Baby Powder,Baby & Mother Care,1,453.27,453.27,352.2,101.07,West Branch,Credit Card,2023,4,Apr,Apr-2023,Q2,Tuesday,14,22.3,453.27,False,False
INV00431,2023-10-06,CUST1128,Product5334,Metformin 850Mg,Prescription Drugs,2,182.91,365.82,295.94,69.88,South Branch,Cash,2023,10,Oct,Oct-2023,Q4,Friday,40,19.1,182.91,False,False
INV00432,2023-06-22,CUST1122,Product1922,B-Complex,Supplements & Vitamins,3,818.19,2454.57,1641.79,812.78,West Branch,Upi,2023,6,Jun,Jun-2023,Q2,Thursday,25,33.11,818.19,False,False
INV00433,2023-07-26,CUST1101,Product7483,Hair Oil,Cosmetics & Skincare,6,97.36,584.16,295.47,288.69,West Branch,Insurance,2023,7,Jul,Jul-2023,Q3,Wednesday,30,49.42,97.36,False,False
INV00434,2023-01-22,CUST1096,Product6710,Sunscreen Spf50,Cosmetics & Skincare,4,212.92,851.68,497.38,354.3,Central Branch,Upi,2023,1,Jan,Jan-2023,Q1,Sunday,3,41.6,212.92,True,False
INV00435,2023-02-25,CUST1104,Product5172,Pulse Oximeter,Medical Devices,6,2433.91,14603.46,11469.48,3133.98,East Branch,Upi,2023,2,Feb,Feb-2023,Q1,Saturday,8,21.46,2433.91,True,True
INV00436,2023-09-13,CUST1140,Product9490,Baby Lotion,Baby & Mother Care,2,1152.25,2304.5,1515.11,789.39,East Branch,Insurance,2023,9,Sep,Sep-2023,Q3,Wednesday,37,34.25,1152.25,False,False
INV00437,2023-12-31,CUST1095,Product7396,Knee Support,Medical Devices,3,2881.33,8643.99,5864.04,2779.95,East Branch,Debit Card,2023,12,Dec,Dec-2023,Q4,Sunday,52,32.16,2881.33,True,True
INV00438,2023-10-31,CUST1086,Product1165,Digital Thermometer,Medical Devices,3,371.76,1115.28,867.59,247.69,Central Branch,Debit Card,2023,10,Oct,Oct-2023,Q4,Tuesday,44,22.21,371.76,False,False
INV00439,2023-07-02,CUST1099,Product9706,Chyawanprash 500G,Herbal & Ayurvedic,2,447.2,894.4,634.08,260.32,East Branch,Credit Card,2023,7,Jul,Jul-2023,Q3,Sunday,26,29.11,447.2,True,False
INV00440,2023-03-02,CUST1074,Product1572,Nebulizer,Medical Devices,5,2178.2,10891.0,7991.92,2899.08,Central Branch,Debit Card,2023,3,Mar,Mar-2023,Q1,Thursday,9,26.62,2178.2,False,True
INV00441,2023-05-19,CUST1059,Product5996,Multivitamin Tablets,Supplements & Vitamins,4,747.96,2991.84,1594.34,1397.5,South Branch,Insurance,2023,5,May,May-2023,Q2,Friday,20,46.71,747.96,False,False
INV00442,2023-06-19,CUST1014,Product5383,Protein Powder,Supplements & Vitamins,4,668.86,2675.44,1430.66,1244.78,West Branch,Cash,2023,6,Jun,Jun-2023,Q2,Monday,25,46.53,668.86,False,False
INV00443,2023-03-16,CUST1133,Product4414,Protein Powder,Supplements & Vitamins,2,530.55,1061.1,566.72,494.38,Central Branch,Insurance,2023,3,Mar,Mar-2023,Q1,Thursday,11,46.59,530.55,False,False
INV00444,2023-12-05,CUST1143,Product1615,Atorvastatin 20Mg,Prescription Drugs,7,830.17,5811.19,5048.95,762.24,North Branch,Insurance,2023,12,Dec,Dec-2023,Q4,Tuesday,49,13.12,830.17,False,True
INV00445,2023-05-22,CUST1112,Product9566,Aloe Vera Gel,Cosmetics & Skincare,6,484.79,2908.74,1706.77,1201.97,South Branch,Insurance,2023,5,May,May-2023,Q2,Monday,21,41.32,484.79,False,False
INV00446,2023-08-10,CUST1090,Product6213,Calcium + D3,Supplements & Vitamins,7,1030.06,7210.42,3960.66,3249.76,East Branch,Insurance,2023,8,Aug,Aug-2023,Q3,Thursday,32,45.07,1030.06,False,True
INV00447,2023-10-19,CUST1108,Product7055,Nebulizer,Medical Devices,2,2132.34,4264.68,3388.7,875.98,South Branch,Debit Card,2023,10,Oct,Oct-2023,Q4,Thursday,42,20.54,2132.34,False,True
INV00448,2023-07-28,CUST1144,Product6866,B-Complex,Supplements & Vitamins,4,183.33,733.32,472.38,260.94,West Branch,Insurance,2023,7,Jul,Jul-2023,Q3,Friday,30,35.58,183.33,False,False
INV00449,2023-06-30,CUST1037,Product2257,Tulsi Drops,Herbal & Ayurvedic,3,540.77,1622.31,1192.02,430.29,North Branch,Debit Card,2023,6,Jun,Jun-2023,Q2,Friday,26,26.52,540.77,False,False
INV00450,2023-04-05,CUST1124,Product6750,Ciprofloxacin 500Mg,Prescription Drugs,7,829.5,5806.5,4677.71,1128.79,Central Branch,Insurance,2023,4,Apr,Apr-2023,Q2,Wednesday,14,19.44,829.5,False,True
INV00451,2023-01-11,CUST1071,Product3411,Sunscreen Spf50,Cosmetics & Skincare,1,689.41,689.41,320.93,368.48,South Branch,Credit Card,2023,1,Jan,Jan-2023,Q1,Wednesday,2,53.45,689.41,False,False
INV00452,2023-02-21,CUST1131,Product8972,Ibuprofen 400Mg,Otc Medicines,3,174.81,524.43,391.38,133.05,Central Branch,Insurance,2023,2,Feb,Feb-2023,Q1,Tuesday,8,25.37,174.81,False,False
INV00453,2023-04-20,CUST1138,Product5134,Baby Diaper Pack,Baby & Mother Care,4,504.15,2016.6,1331.64,684.96,Central Branch,Insurance,2023,4,Apr,Apr-2023,Q2,Thursday,16,33.97,504.15,False,False
INV00454,2023-04-11,CUST1082,Product7079,Sunscreen Spf50,Cosmetics & Skincare,4,555.5,2222.0,1520.65,701.35,South Branch,Insurance,2023,4,Apr,Apr-2023,Q2,Tuesday,15,31.56,555.5,False,False
INV00455,2023-01-31,CUST1046,Product8357,Maternity Pads,Baby & Mother Care,7,494.49,3461.43,2770.13,691.3,East Branch,Insurance,2023,1,Jan,Jan-2023,Q1,Tuesday,5,19.97,494.49,False,True
INV00456,2023-12-21,CUST1087,Product4216,Heating Pad,Medical Devices,2,1917.63,3835.26,3149.46,685.8,West Branch,Insurance,2023,12,Dec,Dec-2023,Q4,Thursday,51,17.88,1917.63,False,True
INV00457,2023-04-16,CUST1009,Product6208,Ciprofloxacin 500Mg,Prescription Drugs,7,315.98,2211.86,1655.4,556.46,Central Branch,Credit Card,2023,4,Apr,Apr-2023,Q2,Sunday,15,25.16,315.98,True,False
INV00458,2023-09-28,CUST1032,Product3440,Cetirizine 10Mg,Otc Medicines,4,276.43,1105.72,693.9,411.82,Central Branch,Cash,2023,9,Sep,Sep-2023,Q3,Thursday,39,37.24,276.43,False,False
INV00459,2023-07-20,CUST1038,Product2234,Moisturizer Cream,Cosmetics & Skincare,3,442.07,1326.21,772.23,553.98,West Branch,Insurance,2023,7,Jul,Jul-2023,Q3,Thursday,29,41.77,442.07,False,False
INV00460,2023-10-22,CUST1089,Product3535,Hair Oil,Cosmetics & Skincare,1,694.85,694.85,415.73,279.12,West Branch,Debit Card,2023,10,Oct,Oct-2023,Q4,Sunday,42,40.17,694.85,True,False
INV00461,2023-03-18,CUST1090,Product1269,Nebulizer,Medical Devices,1,2917.14,2917.14,2181.93,735.21,North Branch,Insurance,2023,3,Mar,Mar-2023,Q1,Saturday,11,25.2,2917.14,True,False
INV00462,2023-11-29,CUST1053,Product6570,Chyawanprash 500G,Herbal & Ayurvedic,4,584.52,2338.08,1322.34,1015.74,East Branch,Insurance,2023,11,Nov,Nov-2023,Q4,Wednesday,48,43.44,584.52,False,False
INV00463,2023-04-06,CUST1006,Product5482,Lip Balm,Cosmetics & Skincare,5,354.92,1774.6,841.52,933.08,Central Branch,Cash,2023,4,Apr,Apr-2023,Q2,Thursday,14,52.58,354.92,False,False
INV00464,2023-11-21,CUST1127,Product5820,Iron Supplement,Supplements & Vitamins,1,915.94,915.94,555.7,360.24,West Branch,Cash,2023,11,Nov,Nov-2023,Q4,Tuesday,47,39.33,915.94,False,False
INV00465,2023-02-14,CUST1020,Product3547,Antacid Syrup,Otc Medicines,7,214.35,1500.45,974.79,525.66,South Branch,Credit Card,2023,2,Feb,Feb-2023,Q1,Tuesday,7,35.03,214.35,False,False
INV00466,2023-09-30,CUST1109,Product8446,Digital Thermometer,Medical Devices,6,1149.18,6895.08,5096.38,1798.7,South Branch,Credit Card,2023,9,Sep,Sep-2023,Q3,Saturday,39,26.09,1149.18,True,True
INV00467,2023-08-17,CUST1016,Product1886,Baby Powder,Baby & Mother Care,2,1204.42,2408.84,1691.03,717.81,North Branch,Insurance,2023,8,Aug,Aug-2023,Q3,Thursday,33,29.8,1204.42,False,False
INV00468,2023-01-13,CUST1094,Product3828,Ors Sachets,Otc Medicines,2,189.26,378.52,249.51,129.01,South Branch,Upi,2023,1,Jan,Jan-2023,Q1,Friday,2,34.08,189.26,False,False
INV00469,2023-04-26,CUST1108,Product7622,Protein Powder,Supplements & Vitamins,6,364.67,2188.02,1454.81,733.21,North Branch,Insurance,2023,4,Apr,Apr-2023,Q2,Wednesday,17,33.51,364.67,False,False
INV00470,2023-05-17,CUST1075,Product4791,Knee Support,Medical Devices,4,1191.11,4764.44,3236.98,1527.46,North Branch,Insurance,2023,5,May,May-2023,Q2,Wednesday,20,32.06,1191.11,False,True
INV00471,2023-03-13,CUST1065,Product4303,Ciprofloxacin 500Mg,Prescription Drugs,4,637.94,2551.76,2199.99,351.77,East Branch,Insurance,2023,3,Mar,Mar-2023,Q1,Monday,11,13.79,637.94,False,False
INV00472,2023-09-30,CUST1085,Product9615,Ors Sachets,Otc Medicines,3,267.75,803.25,622.44,180.81,North Branch,Credit Card,2023,9,Sep,Sep-2023,Q3,Saturday,39,22.51,267.75,True,False
INV00473,2023-07-11,CUST1115,Product7999,Chyawanprash 500G,Herbal & Ayurvedic,6,114.41,686.46,532.41,154.05,East Branch,Cash,2023,7,Jul,Jul-2023,Q3,Tuesday,28,22.44,114.41,False,False
INV00474,2023-12-25,CUST1017,Product2051,Omeprazole 20Mg,Prescription Drugs,3,306.21,918.63,802.29,116.34,West Branch,Debit Card,2023,12,Dec,Dec-2023,Q4,Monday,52,12.66,306.21,False,False
INV00475,2023-08-02,CUST1043,Product3105,Ors Sachets,Otc Medicines,7,217.88,1525.16,1065.68,459.48,South Branch,Cash,2023,8,Aug,Aug-2023,Q3,Wednesday,31,30.13,217.88,False,False
INV00476,2023-09-04,CUST1099,Product6869,Pulse Oximeter,Medical Devices,2,2591.36,5182.72,3673.26,1509.46,West Branch,Debit Card,2023,9,Sep,Sep-2023,Q3,Monday,36,29.12,2591.36,False,True
INV00477,2023-04-07,CUST1132,Product5005,Iron Supplement,Supplements & Vitamins,1,243.44,243.44,122.23,121.21,West Branch,Credit Card,2023,4,Apr,Apr-2023,Q2,Friday,14,49.79,243.44,False,False
INV00478,2023-10-14,CUST1034,Product6698,Lip Balm,Cosmetics & Skincare,1,229.99,229.99,120.16,109.83,Central Branch,Cash,2023,10,Oct,Oct-2023,Q4,Saturday,41,47.75,229.99,True,False
INV00479,2023-12-26,CUST1067,Product5247,Ors Sachets,Otc Medicines,6,238.43,1430.58,929.54,501.04,South Branch,Debit Card,2023,12,Dec,Dec-2023,Q4,Tuesday,52,35.02,238.43,False,False
INV00480,2023-06-12,CUST1044,Product7305,Glucometer,Medical Devices,2,3312.91,6625.82,4592.75,2033.07,West Branch,Cash,2023,6,Jun,Jun-2023,Q2,Monday,24,30.68,3312.91,False,True
INV00481,2023-03-28,CUST1066,Product5765,Turmeric Capsules,Herbal & Ayurvedic,2,545.69,1091.38,623.06,468.32,North Branch,Cash,2023,3,Mar,Mar-2023,Q1,Tuesday,13,42.91,545.69,False,False
INV00482,2023-08-02,CUST1116,Product3341,Omega-3 Capsules,Supplements & Vitamins,5,601.46,3007.3,1630.75,1376.55,Central Branch,Upi,2023,8,Aug,Aug-2023,Q3,Wednesday,31,45.77,601.46,False,False
INV00483,2023-10-29,CUST1121,Product3672,Knee Support,Medical Devices,2,1259.81,2519.62,1841.3,678.32,North Branch,Upi,2023,10,Oct,Oct-2023,Q4,Sunday,43,26.92,1259.81,True,False
INV00484,2023-05-29,CUST1104,Product9383,Iron Supplement,Supplements & Vitamins,7,165.94,1161.58,702.34,459.24,West Branch,Debit Card,2023,5,May,May-2023,Q2,Monday,22,39.54,165.94,False,False
INV00485,2023-07-22,CUST1122,Product2716,Omega-3 Capsules,Supplements & Vitamins,2,493.13,986.26,737.03,249.23,Central Branch,Upi,2023,7,Jul,Jul-2023,Q3,Saturday,29,25.27,493.13,True,False
INV00486,2023-03-14,CUST1104,Product3866,Tulsi Drops,Herbal & Ayurvedic,3,589.9,1769.7,1292.98,476.72,East Branch,Credit Card,2023,3,Mar,Mar-2023,Q1,Tuesday,11,26.94,589.9,False,False
INV00487,2023-07-24,CUST1125,Product9923,Baby Powder,Baby & Mother Care,4,427.83,1711.32,1104.45,606.87,East Branch,Upi,2023,7,Jul,Jul-2023,Q3,Monday,30,35.46,427.83,False,False
INV00488,2023-07-03,CUST1089,Product1896,Ors Sachets,Otc Medicines,1,30.49,30.49,19.62,10.87,South Branch,Insurance,2023,7,Jul,Jul-2023,Q3,Monday,27,35.65,30.49,False,False
INV00489,2023-07-10,CUST1149,Product6454,Chyawanprash 500G,Herbal & Ayurvedic,5,399.26,1996.3,1441.01,555.29,South Branch,Credit Card,2023,7,Jul,Jul-2023,Q3,Monday,28,27.82,399.26,False,False
INV00490,2023-07-09,CUST1090,Product9848,Azithromycin 500Mg,Prescription Drugs,6,769.83,4618.98,3477.96,1141.02,North Branch,Cash,2023,7,Jul,Jul-2023,Q3,Sunday,27,24.7,769.83,True,True
